marca,modelo,transmision,color,kilometraje,tipo_motor,capacidad_motor,carroceria,traccion,precio_en_usd,num_fotos,dias_en_catalogo,edad
LADA,Vesta,mechanical,grey,15700,gasoline,1.6,universal,front,10907.71,16,59,2
LADA,Kalina,mechanical,other,198500,gasoline,1.6,sedan,front,1290,7,4,14
LADA,Kalina,mechanical,grey,19000,gasoline,1.5,universal,front,7000,5,66,5
LADA,Kalina,mechanical,black,25997,gasoline,1.6,universal,front,6876.6,9,34,3
LADA,Kalina,mechanical,grey,70000,gasoline,1.6,hatchback,front,4742.47,7,85,5
LADA,Vesta,automatic,red,19800,gasoline,1.6,sedan,front,9250,16,90,3
LADA,Priora,mechanical,black,160000,gasoline,1.6,hatchback,front,3300,9,42,11
LADA,Kalina,mechanical,silver,94000,gasoline,1.6,universal,front,5000,19,22,6
LADA,Largus,mechanical,white,195000,gasoline,1.6,van,front,4000,10,41,6
LADA,Granta,mechanical,black,71000,gasoline,1.6,sedan,front,3500,4,62,7
LADA,Granta,mechanical,blue,112721,gasoline,1.6,sedan,front,4078.54,8,12,7
LADA,Vesta,mechanical,grey,151163,gasoline,1.6,sedan,front,6924.03,10,9,4
LADA,Vesta,mechanical,grey,44000,gasoline,1.6,universal,front,9890,11,28,2
LADA,Vesta,mechanical,orange,47000,gasoline,1.6,universal,front,11026.27,8,20,2
LADA,Vesta,automatic,orange,50000,gasoline,1.8,hatchback,front,12000,10,147,2
LADA,Vesta,mechanical,black,90000,gasoline,1.6,sedan,front,8500,15,6,4
LADA,Largus,mechanical,white,85000,gasoline,1.6,universal,front,7400,11,75,5
LADA,111,mechanical,red,359000,gasoline,1.5,hatchback,front,474.25,1,7,25
LADA,Vesta,mechanical,brown,17120,gasoline,1.8,universal,front,10950,7,37,2
LADA,XRAY,mechanical,red,17000,gasoline,1.8,hatchback,front,12850,8,9,2
LADA,XRAY,mechanical,silver,22500,gasoline,1.8,hatchback,front,10000,3,91,2
LADA,Largus,mechanical,grey,200000,gasoline,1.6,van,front,6800,3,60,2
LADA,112,mechanical,silver,240000,gasoline,1.6,hatchback,front,1090.77,12,50,15
LADA,110,mechanical,other,12345,gasoline,1.3,sedan,rear,400,5,29,30
LADA,111,mechanical,other,133000,gasoline,1.5,universal,front,1200,15,9,20
LADA,110,mechanical,green,123456,gasoline,1.6,sedan,front,1750,4,9,11
LADA,Vesta,mechanical,silver,13000,gasoline,1.8,universal,front,12799.96,16,30,2
LADA,Vesta,automatic,red,8500,gasoline,1.8,universal,front,13700,2,90,2
LADA,Priora,mechanical,other,97000,gasoline,1.6,universal,front,4100,7,156,8
LADA,Vesta,mechanical,white,40000,gasoline,1.6,sedan,front,9900,9,53,3
LADA,Vesta,mechanical,red,15000,gasoline,1.6,sedan,front,9000,6,84,2
LADA,Vesta,mechanical,silver,35000,gasoline,1.6,sedan,front,10148.91,5,16,2
LADA,4x4,mechanical,blue,25800,gasoline,1.6,suv,all,379.4,2,12,39
LADA,4x4,mechanical,white,60000,gasoline,1.7,suv,all,1300,1,12,25
LADA,Vesta,mechanical,orange,63081,gasoline,1.8,universal,front,10860.29,13,42,2
LADA,Vesta,mechanical,orange,47900,gasoline,1.6,universal,front,11239.69,12,31,2
LADA,Vesta,mechanical,silver,40000,gasoline,1.6,universal,front,8773.12,5,53,2
LADA,Vesta,mechanical,white,109000,gasoline,1.6,sedan,front,7999,1,12,3
LADA,Vesta,automatic,brown,50000,gasoline,1.8,sedan,front,9500,6,61,3
LADA,4x4,mechanical,silver,66480,gasoline,1.7,suv,all,4000,7,13,14
LADA,Largus,mechanical,grey,134000,gasoline,1.6,universal,front,6500,7,22,6
LADA,Vesta,mechanical,red,26000,gasoline,1.8,universal,front,12415.82,19,14,2
LADA,4x4,mechanical,yellow,20000,gasoline,1.6,suv,all,450,3,34,41
LADA,XRAY,mechanical,red,20792,gasoline,1.8,hatchback,front,9300,16,183,4
LADA,Vesta,mechanical,brown,22500,gasoline,1.6,universal,front,11974.77,5,18,2
LADA,Vesta,automatic,other,66000,gasoline,1.8,sedan,front,10300,6,64,3
LADA,Vesta,mechanical,grey,69000,gasoline,1.6,sedan,front,7500,6,46,3
LADA,XRAY,automatic,white,135000,gasoline,1.8,hatchback,front,7500,6,70,4
LADA,4x4,mechanical,red,50000,gasoline,1.7,pickup,all,1000,4,21,23
LADA,Granta,mechanical,red,125000,gasoline,1.6,sedan,front,4000,5,22,7
LADA,Vesta,automatic,other,2300,gasoline,1.8,sedan,front,11300,5,23,2
LADA,Largus,mechanical,white,99000,gasoline,1.6,universal,front,8600,13,59,4
LADA,Granta,mechanical,white,65000,gasoline,1.6,sedan,front,4500,9,91,3
LADA,4x4,mechanical,silver,120000,gasoline,1.7,suv,all,4100,9,28,10
LADA,Largus,mechanical,other,206000,gasoline,1.6,universal,front,6400,6,41,5
LADA,Largus,mechanical,white,148370,gasoline,1.6,universal,front,3272.31,9,34,3
LADA,4x4,mechanical,blue,44000,gasoline,1.7,suv,all,5500,11,34,5
LADA,Vesta,mechanical,red,29000,gasoline,1.8,universal,front,13500,8,36,2
LADA,4x4,mechanical,green,60000,gasoline,1.7,suv,all,6000,15,41,14
LADA,4x4,mechanical,grey,8957,gasoline,1.7,suv,front,7100,29,41,2
LADA,XRAY,mechanical,black,37591,gasoline,1.6,hatchback,front,8500,16,45,4
LADA,Largus,mechanical,silver,15000,gasoline,1.6,van,front,7200,9,97,6
LADA,Vesta,mechanical,white,44000,gasoline,1.6,universal,front,10950,5,42,3
LADA,Granta,mechanical,grey,50100,gasoline,1.6,liftback,front,7900,7,88,4
LADA,Largus,mechanical,silver,199869,gasoline,1.6,minivan,front,7100,13,46,4
LADA,Vesta,automatic,red,55000,gasoline,1.6,sedan,front,9247.84,8,98,3
LADA,Kalina,mechanical,silver,81000,gasoline,1.6,universal,front,2900,9,51,9
LADA,Granta,mechanical,white,38000,gasoline,1.6,sedan,front,6600,6,54,4
LADA,Kalina,mechanical,silver,53000,gasoline,1.6,universal,front,7000,8,80,5
LADA,Granta,automatic,black,71000,gasoline,1.6,sedan,front,4200,6,57,7
LADA,Vesta,mechanical,red,15000,gasoline,1.6,sedan,front,12804.7,2,59,1
LADA,Vesta,mechanical,brown,10000,gasoline,1.8,universal,front,13278.95,2,59,1
LADA,Vesta,mechanical,grey,20000,gasoline,1.6,universal,front,12000,1,60,2
LADA,Largus,mechanical,other,30000,gasoline,1.6,universal,front,9250,4,60,1
LADA,Granta,mechanical,silver,25000,gasoline,1.6,liftback,front,8536.46,8,71,2
LADA,Vesta,mechanical,red,8000,gasoline,1.6,sedan,front,11856.21,1,62,1
LADA,XRAY,mechanical,red,1550,gasoline,1.6,hatchback,front,9959.2,8,71,1
LADA,Priora,mechanical,grey,155000,gasoline,1.6,sedan,front,6000,9,63,7
LADA,Largus,mechanical,silver,110000,gasoline,1.6,universal,front,7000,4,67,6
LADA,Vesta,mechanical,black,45000,gasoline,1.6,universal,front,11000,2,69,2
LADA,Vesta,mechanical,red,23900,gasoline,1.6,sedan,front,10300,2,71,3
LADA,Granta,mechanical,white,86000,gasoline,1.6,sedan,front,5000,10,78,6
LADA,Granta,mechanical,brown,12500,gasoline,1.6,liftback,front,7700,1,77,1
LADA,Priora,mechanical,blue,43000,gasoline,1.6,hatchback,front,6000,2,87,6
LADA,Vesta,mechanical,brown,24000,gasoline,1.6,sedan,front,9000,6,89,4
LADA,XRAY,mechanical,silver,9000,gasoline,1.6,hatchback,front,10500,2,90,1
LADA,Largus,mechanical,grey,170000,gasoline,1.6,van,front,5600,7,111,6
LADA,XRAY,automatic,silver,11600,gasoline,1.8,hatchback,front,9950,12,113,2
LADA,XRAY,mechanical,silver,35000,gasoline,1.6,hatchback,front,10670.59,3,113,4
LADA,Priora,mechanical,silver,40000,gasoline,1.6,hatchback,front,3800,7,131,8
LADA,Priora,mechanical,silver,87000,gasoline,1.6,sedan,front,3600,11,133,12
LADA,Largus,mechanical,brown,71000,gasoline,1.6,van,front,7170.63,8,145,3
LADA,XRAY,mechanical,brown,10000,gasoline,1.6,hatchback,front,11144.84,7,148,2
LADA,Granta,mechanical,black,24000,gasoline,1.6,hatchback,front,7000,3,156,1
LADA,Largus,mechanical,brown,105000,gasoline,1.6,universal,front,8868.44,8,160,3
LADA,XRAY,mechanical,silver,32000,gasoline,1.6,universal,front,9247.84,5,160,3
LADA,Largus,mechanical,brown,2000,gasoline,1.6,universal,front,9000,2,230,2
LADA,Granta,mechanical,silver,49000,gasoline,1.6,sedan,front,5600,4,87,7
LADA,Priora,mechanical,other,133000,gasoline,1.6,hatchback,front,3485.73,6,132,10
LADA,Largus,mechanical,blue,120000,gasoline,1.6,universal,front,2888,18,150,3
Dodge,Dart,automatic,blue,104000,gasoline,1.4,sedan,front,10500,39,384,8
Dodge,Stratus,automatic,green,220000,gasoline,2.4,sedan,front,2371.23,4,0,17
Dodge,Grand Caravan,automatic,red,170000,gasoline,3.6,minivan,front,27000,10,31,3
Dodge,Stratus,mechanical,grey,234567,gasoline,2.4,coupe,front,3250,5,3,17
Dodge,Caravan,automatic,white,402336,gasoline,3.3,minivan,front,4000,8,231,19
Dodge,Caravan,automatic,blue,248000,gasoline,2.4,minivan,front,3999,7,490,15
Dodge,Caravan,automatic,other,360000,gasoline,2.4,minivan,front,1700,10,62,22
Dodge,Intrepid,automatic,red,200000,gasoline,2.7,sedan,front,2600,8,4,21
Dodge,Dart,automatic,red,115000,gasoline,2,sedan,front,11200,24,404,8
Dodge,Intrepid,automatic,black,321869,gasoline,3.5,sedan,front,3000,1,6,18
Dodge,Caliber,automatic,silver,180000,gasoline,2,hatchback,front,6699,7,4,13
Dodge,Intrepid,automatic,black,321869,gasoline,2.7,sedan,front,3000,5,3,21
Dodge,Neon,mechanical,orange,370149,gasoline,2,sedan,front,2500,9,105,15
Dodge,Neon,automatic,other,178000,gasoline,2,sedan,front,2350,16,47,15
Dodge,Magnum,automatic,red,312457,gasoline,2.7,universal,rear,6900,5,287,16
Dodge,Avenger,automatic,red,286549,gasoline,2.7,sedan,front,5990,14,7,13
Dodge,Caliber,mechanical,other,200500,gasoline,1.8,hatchback,front,5500,8,196,13
Dodge,Neon,automatic,silver,170000,gasoline,2,sedan,front,2050,6,4,16
Dodge,Grand Caravan,automatic,white,73000,gasoline,3.6,minivan,front,23750,28,22,3
Dodge,Caravan,automatic,green,371758,gasoline,3.3,minivan,front,1600,6,24,21
Dodge,Caliber,automatic,silver,191512,gasoline,2,hatchback,front,7950,16,22,10
Dodge,Caravan,automatic,silver,257973,gasoline,2.4,minivan,front,2690,16,28,21
Dodge,Caravan,automatic,blue,300000,gasoline,3.3,minivan,front,4400,3,133,18
Dodge,Caravan,automatic,silver,224094,gasoline,2.4,minivan,front,3950,19,7,19
Dodge,Caravan,automatic,silver,280000,gasoline,2.4,minivan,front,4100,7,8,19
Dodge,Caliber,automatic,silver,107826,gasoline,2,hatchback,front,6000,12,2,13
Dodge,Intrepid,automatic,blue,230000,gasoline,3.5,sedan,front,3500,1,159,18
Dodge,Caravan,automatic,green,300000,gasoline,2.4,hatchback,front,3200,8,22,19
Dodge,Caravan,automatic,blue,267151,gasoline,2.4,minivan,front,3600,17,6,19
Dodge,Caliber,automatic,blue,234964,gasoline,2,hatchback,front,5300,3,13,14
Dodge,Stratus,mechanical,red,200000,gasoline,2,sedan,front,1100,10,34,24
Dodge,Caravan,automatic,green,284000,gasoline,2.4,minivan,front,2000,6,88,22
Dodge,Journey,automatic,silver,240000,diesel,2,suv,front,9300,9,21,11
Dodge,Durango,automatic,black,65000,gasoline,3.6,suv,all,19900,5,90,9
Dodge,Caliber,automatic,red,175000,gasoline,2,hatchback,front,6300,6,88,13
Dodge,Caravan,automatic,grey,200,gasoline,2.4,minivan,front,2650,11,8,21
Dodge,Caravan,automatic,white,229000,gasoline,2.4,minivan,front,3690,14,2,16
Dodge,Grand Caravan,automatic,other,234,gasoline,3.3,minivan,front,4900,4,2,18
Dodge,Grand Caravan,automatic,green,432914,gasoline,3.3,minivan,front,2650,7,15,21
Dodge,Stratus,automatic,grey,220480,gasoline,2.4,sedan,front,2600,3,329,16
Dodge,Caravan,mechanical,blue,300000,gasoline,2,minivan,front,1800,4,44,20
Dodge,Caravan,automatic,other,506943,gasoline,3.3,minivan,front,3999,9,25,18
Dodge,Stratus,automatic,silver,434523,gasoline,2.4,sedan,front,3100,10,65,16
Dodge,Caravan,automatic,orange,380000,gasoline,3.3,minivan,front,4700,10,182,16
Dodge,Caravan,automatic,other,300000,gasoline,2.4,minivan,front,3300,10,11,21
Dodge,Stratus,automatic,black,250000,gasoline,2.4,coupe,front,2800,17,9,19
Dodge,Stratus,automatic,silver,296119,gasoline,2.4,sedan,front,2950,17,4,17
Dodge,Caravan,mechanical,green,370149,gasoline,2.4,minivan,front,3500,11,30,22
Dodge,Caliber,automatic,other,191512,gasoline,2.4,hatchback,front,5499,11,38,14
Dodge,Grand Caravan,automatic,yellow,263580,gasoline,3.3,minivan,front,5250,6,19,19
Dodge,Journey,automatic,black,207000,gasoline,2.4,universal,front,14800,25,114,7
Dodge,Caliber,automatic,other,193266,gasoline,2,hatchback,front,5600,10,213,13
Dodge,Caravan,automatic,white,250000,gasoline,2.4,minivan,front,2200,8,49,21
Dodge,Intrepid,automatic,violet,370000,gasoline,3.2,sedan,front,2600,9,38,21
Dodge,Stratus,automatic,green,138000,gasoline,2.4,sedan,front,1300,10,1,17
Dodge,Caravan,automatic,silver,230000,gasoline,2.4,minivan,front,2100,3,10,20
Dodge,Intrepid,automatic,other,370149,gasoline,2.7,sedan,front,2600,8,42,21
Dodge,Stratus,automatic,silver,346017,gasoline,2.4,sedan,front,2000,4,88,19
Dodge,Grand Caravan,automatic,white,280509,gasoline,3.8,minivan,front,3700,11,63,23
Dodge,Magnum,automatic,grey,190439,gasoline,2.7,universal,rear,7300,18,124,16
Dodge,Caliber,automatic,white,260000,gasoline,2,hatchback,front,5500,5,11,14
Dodge,Van,automatic,blue,170000,gasoline,5.2,minibus,rear,12500,11,162,18
Dodge,Grand Caravan,automatic,silver,276332,gasoline,3.3,minivan,front,4900,7,74,16
Dodge,Neon,mechanical,green,222222,gasoline,2,sedan,front,1500,5,10,19
Dodge,Stratus,automatic,black,222222,gasoline,2.7,sedan,front,1900,7,6,18
Dodge,Neon,automatic,silver,150000,gasoline,2,sedan,front,2300,18,267,20
Dodge,Van,automatic,black,435000,gasoline,5.2,minibus,rear,9990,18,87,20
Dodge,Caravan,automatic,red,400000,gasoline,2.4,minivan,front,1200,6,5,21
Dodge,Caravan,automatic,green,260000,gasoline,2.4,minivan,front,1850,9,3,20
Dodge,Caravan,automatic,black,257495,gasoline,3.3,minivan,front,6999,22,86,15
Dodge,Stratus,automatic,other,111111,gasoline,2.4,sedan,front,901.07,4,9,20
Dodge,Ram,automatic,black,195000,gasoline,5.7,pickup,all,34999,17,3,7
Dodge,Stratus,automatic,green,160000,gasoline,3,coupe,front,3000,5,27,18
Dodge,Stratus,automatic,brown,350000,gasoline,2,sedan,front,1300,9,95,24
Dodge,Stratus,automatic,red,306709,gasoline,2.4,sedan,front,1850,4,56,23
Dodge,Stratus,automatic,violet,386243,gasoline,2.4,sedan,front,3800,10,24,17
Dodge,Caravan,automatic,blue,453216,gasoline,3.3,minivan,front,2500,34,70,18
Dodge,Intrepid,automatic,silver,200000,gasoline,2.7,sedan,front,3500,14,88,18
Dodge,Caravan,automatic,blue,410383,gasoline,2.4,minivan,front,3500,10,56,20
Dodge,Caravan,automatic,green,160000,gasoline,2.4,minivan,front,3100,13,64,20
Dodge,Caravan,automatic,green,273588,gasoline,3.3,minivan,front,2999,22,33,22
Dodge,Grand Caravan,automatic,green,170000,gasoline,3.3,minivan,front,2999,22,33,22
Dodge,Caravan,automatic,blue,315000,gasoline,2.4,minivan,front,2200,8,2,20
Dodge,Caliber,automatic,blue,285945,gasoline,2,hatchback,front,5200,7,84,13
Dodge,Grand Caravan,automatic,blue,273588,gasoline,3.3,minivan,front,5000,7,19,17
Dodge,Neon,automatic,silver,220480,gasoline,2,sedan,front,1099,4,19,21
Dodge,Dakota,automatic,white,200000,gasoline,3.9,pickup,rear,5500,18,175,20
Dodge,Stealth,mechanical,red,210000,gasoline,3,coupe,front,4100,4,21,29
Dodge,Intrepid,automatic,black,240000,gasoline,3.2,sedan,front,1599,1,3,20
Dodge,Caliber,automatic,silver,122310,gasoline,2,hatchback,front,8000,10,46,12
Dodge,Stratus,automatic,other,205996,gasoline,2.7,sedan,front,3650,8,91,17
Dodge,Intrepid,automatic,red,123123,gasoline,2.7,sedan,front,1100,12,84,18
Dodge,Grand Caravan,automatic,silver,329916,gasoline,3.8,minivan,front,7500,16,91,13
Dodge,Caravan,automatic,green,386243,gasoline,2.4,minivan,front,2500,9,27,21
Dodge,Caravan,automatic,blue,238000,gasoline,2.4,minivan,front,5000,24,61,18
Dodge,Stratus,automatic,other,250,gasoline,2.4,sedan,front,2700,12,4,19
Dodge,Ram,automatic,white,379805,diesel,5.9,pickup,rear,8750,5,3,19
Dodge,Caravan,automatic,black,393394,gasoline,2.4,minivan,front,4000,8,78,19
Dodge,Stratus,automatic,white,370149,gasoline,2.4,sedan,front,2200,12,162,18
Dodge,Neon,automatic,silver,98000,gasoline,2,sedan,front,3399,15,12,16
Dodge,Journey,automatic,black,219000,gasoline,2.7,minivan,front,10750,17,87,10
Dodge,Stratus,automatic,red,175418,gasoline,2.4,coupe,front,4700,10,53,17
Dodge,Stratus,automatic,other,174000,gasoline,2.4,coupe,front,2800,10,44,16
Dodge,Grand Caravan,automatic,other,300000,gasoline,3.3,minivan,front,4000,11,37,17
Dodge,Durango,automatic,other,185079,gasoline,5.7,suv,all,15000,15,69,13
Dodge,Caravan,automatic,blue,280000,gasoline,2.4,minivan,front,4750,4,6,15
Dodge,Stratus,automatic,grey,238183,gasoline,2.4,sedan,front,3150,7,10,16
Dodge,Nitro,automatic,black,246230,gasoline,3.7,suv,rear,9900,9,33,13
Dodge,Caravan,automatic,green,402336,gasoline,2.4,minivan,front,2050,9,87,20
Dodge,Neon,automatic,orange,200000,gasoline,2,sedan,front,1300,6,9,20
Dodge,Caravan,automatic,silver,300000,gasoline,3.3,minivan,front,5000,12,9,19
Dodge,Stratus,automatic,other,226956,gasoline,2.4,sedan,front,2200,10,13,19
Dodge,Caravan,mechanical,red,321869,gasoline,2.4,minivan,front,2000,4,55,22
Dodge,Caliber,automatic,silver,121880,gasoline,2,hatchback,front,7000,6,117,13
Dodge,Stratus,automatic,other,296531,gasoline,2.7,sedan,front,3000,11,40,18
Dodge,Stratus,automatic,black,200000,gasoline,2.4,sedan,front,3100,5,4,15
Dodge,Caravan,automatic,grey,339572,gasoline,2.4,minivan,front,1700,15,151,22
Dodge,Stratus,automatic,grey,331150,gasoline,2.4,sedan,front,2899,18,5,16
Dodge,Caliber,mechanical,white,65983,gasoline,2,hatchback,front,9000,6,1151,9
Dodge,Caravan,automatic,green,273588,gasoline,2.4,minivan,front,3000,5,133,21
Dodge,Caravan,automatic,green,210000,gasoline,2.4,minivan,front,2700,8,61,19
Dodge,Grand Caravan,automatic,silver,320000,gasoline,3,minivan,front,1900,15,220,20
Dodge,Caliber,automatic,black,164000,gasoline,2,universal,front,5900,7,105,13
Dodge,Grand Caravan,automatic,white,73000,gasoline,3.6,minivan,front,22900,17,10,3
Dodge,Durango,automatic,black,246230,gasoline,4.7,suv,all,7000,10,272,13
Dodge,Stratus,automatic,silver,162000,gasoline,2.4,coupe,front,3100,3,52,18
Dodge,Caravan,automatic,black,1000000,gasoline,3,minivan,front,1500,11,167,24
Dodge,Neon,automatic,grey,250000,gasoline,2,sedan,front,820,4,15,22
Dodge,Caravan,automatic,red,220000,gasoline,2.4,minivan,front,2500,9,6,21
Dodge,Stratus,mechanical,other,185000,gasoline,2.4,sedan,front,3000,9,40,17
Dodge,Durango,automatic,black,100000,gasoline,4.7,suv,all,6300,8,12,20
Dodge,Grand Caravan,automatic,other,267432,gasoline,3.8,minivan,front,6850,6,76,16
Dodge,Grand Caravan,automatic,silver,195000,gasoline,3.3,minivan,front,3150,10,42,19
Dodge,Ram,automatic,white,116000,gasoline,5.7,pickup,all,16400,8,292,10
Dodge,Grand Caravan,automatic,green,400000,gasoline,3.3,minivan,front,5000,6,14,18
Dodge,Dart,automatic,blue,105000,gasoline,1.4,sedan,front,11000,4,148,7
Dodge,Caravan,automatic,other,402345,gasoline,2.4,minivan,front,1700,1,33,21
Dodge,Journey,automatic,grey,80000,gasoline,3.6,suv,all,16750,25,509,7
Dodge,Grand Caravan,automatic,silver,270370,gasoline,3.3,minivan,front,9500,5,8,13
Dodge,Grand Caravan,automatic,silver,334000,gasoline,3.3,minivan,front,4899,18,55,20
Dodge,Stratus,automatic,silver,289682,gasoline,2.4,sedan,front,2500,7,123,19
Dodge,Caliber,mechanical,silver,265000,diesel,2,hatchback,front,7500,9,7,12
Dodge,Caravan,mechanical,blue,300000,gasoline,2.4,minivan,front,700,6,45,20
Dodge,Stratus,automatic,blue,240000,gasoline,2.4,sedan,front,4000,5,36,16
Dodge,Journey,automatic,black,246795,gasoline,2.4,minivan,front,9000,5,70,11
Dodge,Caliber,automatic,silver,209215,gasoline,2,hatchback,front,7500,4,77,10
Dodge,Stratus,automatic,silver,292901,gasoline,2.4,sedan,front,3999,10,21,16
Dodge,Caravan,automatic,other,429014,gasoline,2.4,minivan,front,2222,5,82,20
Dodge,Avenger,automatic,black,157000,gasoline,2.4,sedan,front,6650,8,7,12
Dodge,Journey,mechanical,brown,186800,gasoline,2.4,minivan,front,9200,9,9,10
Dodge,Challenger,automatic,other,63000,gasoline,3.6,coupe,rear,25500,8,117,3
Dodge,Intrepid,automatic,other,15000,gasoline,2.7,sedan,front,2200,5,8,19
Dodge,Caliber,mechanical,red,149669,gasoline,1.8,hatchback,front,6500,11,9,12
Dodge,Journey,automatic,silver,230000,gasoline,2.4,suv,front,11500,9,16,9
Dodge,Grand Caravan,automatic,other,340000,gasoline,3.3,minivan,front,5600,10,68,16
Dodge,Caravan,automatic,silver,134000,gasoline,2.4,minivan,front,5299,18,9,15
Dodge,Caravan,automatic,black,292200,gasoline,3.3,minivan,front,5499,18,69,17
Dodge,Caliber,automatic,grey,366287,gasoline,2,hatchback,front,5300,10,43,14
Dodge,Caravan,automatic,other,220000,gasoline,2.4,minivan,front,2950,15,24,20
Dodge,Caliber,automatic,grey,313822,gasoline,2,universal,front,6200,16,91,13
Dodge,Stratus,automatic,grey,333333,gasoline,2.7,sedan,front,3500,1,85,18
Dodge,Caravan,automatic,silver,377000,gasoline,3.3,minivan,front,5200,10,117,19
Dodge,Caravan,automatic,white,422433,gasoline,3.3,minivan,front,4000,14,19,16
Dodge,Caravan,automatic,blue,200000,gasoline,3.8,minivan,front,3500,8,11,18
Dodge,Caravan,automatic,white,330000,gasoline,2.4,minivan,front,2900,8,238,18
